id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
120345635,"VINFATS VF7 ĐƯA 150TR NHẬN XE,BAO NỢ XẤU NHÓM 5",,,,767000000,,,,,,,,,"Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 16 giờ trước,2025-09-10 13:38:30,,
127533577,Mercedes- Benz GLC300 Đklđ 2020- trả trước 360,,,,1099000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 15 giờ trước,2025-09-10 13:38:31,,
127533712,Mercedes- Benz GLC300 Đklđ 2021 - 400,,,,1299000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 16 giờ trước,2025-09-10 13:38:31,,
120408369,VF5 SẲN ĐỦ MÀU NGAY LUÔN-BAO ĐẬU HS-FLATFROM-GRAP,,,,495000000,,,,,,,,,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 16 giờ trước,2025-09-10 13:38:32,,
120294628,NGÀY MAI HỐI TIẾC! VF6 CHỈ 120 TRIỆU NHẬN XE!,,,,661000000,,,,,,,,,"Phường 1, Thành phố Mỹ Tho, Tiền Giang",Đăng 16 giờ trước,2025-09-10 13:38:33,,
120274326,"BAO ĐẬU HỒ SƠ – HỖ TRỢ VAY 90%, NỢ XẤU VẪN CÓ XE!",,,,661000000,,,,,,,,,"Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",Đăng 16 giờ trước,2025-09-10 13:38:33,,
127576441,Toyota Camry 2005 LE 2.4 - 157000 km,,,,208000000,,,,,,,,,"Thị trấn Gia Ray, Huyện Xuân Lộc, Đồng Nai",Đăng 15 giờ trước,2025-09-10 13:38:34,,
127610664,Mercedes Benz AMG 2022  - 10000 km,,,,1550000000,,,,,,,,,"Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Đăng 15 giờ trước,2025-09-10 13:38:35,,
127610148,BMW X3 2024 sDrive20i - 7000 km,,,,1950000000,,,,,,,,,"Phường Tân Bình, Thành phố Dĩ An, Bình Dương",Đăng 16 giờ trước,2025-09-10 13:38:36,,
127533937,Mercedes- Benz E200 Sport Đklđ 2020- trả trước 350,,,,1168000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 16 giờ trước,2025-09-10 13:38:36,,
127596542,Ford Ranger 2025 Wildtrak 2.0L 4x4 AT - 7000 km,,,,885000000,,,,,,,,,"Phường Long Biên, Quận Long Biên, Hà Nội",Đăng 17 giờ trước,2025-09-10 13:38:56,,
126456629,MG HS🔥TRẢ TRƯỚC 130tr🔥,,,,605000000,,,,,,,,,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 17 giờ trước,2025-09-10 13:39:14,,
127534689,Mercedes GLC300 4Matic 2019 Độc Lạ Bình Tân,,,,1088000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 18 giờ trước,2025-09-10 13:39:15,,
126829156,CỌP Kia Cerato 2017 1.6 AT + 50 Triệu Đồ Chơi,,,,379000000,,,,,,,,,"Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:39:16,,
123319431,Hyundai Elantra 2017 1.6 MT - 999999 km,,,,310000000,,,,,,,,,"Xã Ea Kao, Thành phố Buôn Ma Thuột, Đắk Lắk",Đăng 18 giờ trước,2025-09-10 13:39:17,,
127608058,Mercedes GLC300 4Matic 2021 Siu Lướt 33000 km,,,,1558000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 18 giờ trước,2025-09-10 13:39:18,,
126109776,🔥𝑴𝒊𝒕𝒔𝒖𝒃𝒊𝒔𝒉𝒊 𝑿𝒇𝒐𝒓𝒄𝒆 2025 - 𝐆𝐢𝐚̉𝐦 𝐧𝐠𝐚y 𝟏𝟎𝟎% 𝐭𝐡𝐮𝐞̂́🔥,,,,625000000,,,,,,,,,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:39:19,,
126857948,🔥𝐌𝐢𝐭𝐬𝐮𝐛𝐢𝐬𝐡𝐢 𝐗𝐩𝐚𝐧𝐝𝐞𝐫 𝟐𝟎𝟐𝟓 - 𝐆𝐢𝐚̉𝐦 𝐧𝐠𝐚y 𝟏𝟎𝟎% 𝐭𝐡𝐮𝐞̂́🔥,,,,592000000,,,,,,,,,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:39:20,,
122961013,Xpander Premium T12/2024 ( 2000km) - Chính chủ,,,,618000000,,,,,,,,,"Phường 14, Quận 10, Tp Hồ Chí Minh",Đăng 19 giờ trước,2025-09-10 13:39:20,,
127297076,Toyota Vios 2020 1.5E MT,,,,330000000,,,,,,,,,"Phường 4, Thị xã Cai Lậy, Tiền Giang",Đăng 19 giờ trước,2025-09-10 13:39:21,,
127255422,Mazda Pickup 2014  - 156600 km.,,,,315000000,,,,,,,,,"Phường Mộ Lao, Quận Hà Đông, Hà Nội",Đăng 20 giờ trước,2025-09-10 13:39:22,,
127584290,Ford Everest 2023 Titanium 2.0L 4x2 AT - 46000 km,,,,1169000000,,,,,,,,,"Xã Phong Nẫm, Thành phố Phan Thiết, Bình Thuận",Đăng 2 ngày trước,2025-09-10 13:39:23,,
127606656,Toyota Innova 2016 2.0E - 108000 km,,,,348000000,,,,,,,,,"Phường 1, Quận 5, Tp Hồ Chí Minh",Đăng 20 giờ trước,2025-09-10 13:39:23,,
121685489,VINFATS VF9 ĐỦ MÀU GIAO NGAY HỖ TRỢ 90% GIÁ TRỊ XE,,,,1389000000,,,,,,,,,"Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 20 giờ trước,2025-09-10 13:39:24,,
127605997,Hyundai Getz 2009 1.4 AT - 120 km,,,,105000000,,,,,,,,,"Phường Hội Phú, Thành phố Pleiku, Gia Lai",Đăng 20 giờ trước,2025-09-10 13:39:25,,
127562140,2009 SX 1.2 MT - 140000 km,,,,55000000,,,,,,,,,"Xã Bà Điểm, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 20 giờ trước,2025-09-10 13:39:26,,
127605768,Mitsu Xpander 2024 1.5 (số sàn) lướt chính hãng,,,,510000000,,,,,,,,,"Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Đăng 21 giờ trước,2025-09-10 13:39:26,,
126640089,Mitsubishi Pajero V43 vè lòi bánh béo zin,,,,119000000,,,,,,,,,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:39:28,,
127003436,Xe camry chính chủ 2021 2.0G - 28000 km,,,,820000000,,,,,,,,,"Phường 1, Quận 4, Tp Hồ Chí Minh",Đăng 21 giờ trước,2025-09-10 13:39:28,,
120560232,"HỖ TRỢ HỒ SƠ KHÓ, NỢ XẤU–VF8 DỄ DÀNG ĐẾN TAY BẠN!",,,,978000000,,,,,,,,,"Phường 1, Quận 5, Tp Hồ Chí Minh",Đăng 21 giờ trước,2025-09-10 13:39:28,,
120289793,NGÂN HÀNG TỪ CHỐI? ĐỪNG LO 120 TRIỆU NHẬN XE VF6,,,,661000000,,,,,,,,,"Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 21 giờ trước,2025-09-10 13:39:29,,
126420310,Lux A Plus 2021 đi 36.000km đẹp ko tì vết,,,,575000000,,,,,,,,,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 2 tháng trước,2025-09-10 13:39:31,,
127534437,Mercedes Benz  2017 E300 AMG - 61000 km,,,,1050000000,,,,,,,,,"Thị trấn Yên Viên, Huyện Gia Lâm, Hà Nội",Đăng 21 giờ trước,2025-09-10 13:39:32,,
127582125,Bán Hyundai Tucson 2020 2.0L Diesel đặc biệt,,,,680000000,,,,,,,,,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đăng 21 giờ trước,2025-09-10 13:39:32,,
126328236,Mitsubishi Pajero Sport 2015 D 4x2 MT - 81000 km,,,,380000000,,,,,,,,,"Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:39:34,,
127312521,"[ES300h] Màu Đen, sản xuất 2023. Xe đẹp 01 chủ🇻🇳",,,,2980000000,,,,,,,,,"Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Đăng 16 ngày trước,2025-09-10 13:39:34,,
127604072,Mercedes Benz S400L,,,,1288000000,,,,,,,,,"Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:35,,
126367856,Mercedes C200 2016 Màu Trắng - Nội Thất Kem,,,,595000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:39:37,,
127474267,Mitsubishi Xforce Exceed 2024,,,,576000000,,,,,,,,,"Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 7 ngày trước,2025-09-10 13:39:38,,
127603532,san xuat 2021,,,,686868668,,,,,,,,,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:38,,
123895883,HERIO TRẢ TRƯỚC 70 TRIỆU- TẶNG BHVC-12 TRIỆU TM,,,,479000000,,,,,,,,,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 5 tháng trước,2025-09-10 13:39:40,,
126544538,Volkswagen Viloran 2025- Giá Cực Tốt- LH ngay,,,,2288000000,,,,,,,,,"Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:41,,
126945661,VF8 Eco 2022 GF Mua Pin 48.000km đẹp xuất sắc,,,,685000000,,,,,,,,,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 1 tháng trước,2025-09-10 13:39:41,,
126839471,Mercedes GLC300 4Matic Model 2019 Siu Đẹp,,,,1038000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:39:42,,
126544538,Volkswagen Viloran 2025- Giá Cực Tốt- LH ngay,,,,2288000000,,,,,,,,,"Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:43,,
127529219,Toyota Innova 2019 2.0E - 125000 km,,,,400000000,,,,,,,,,"Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:44,,
127473761,Kia Carnival 2022- 2.2D Signature đẹp như mới,,,,1250000000,,,,,,,,,"Phường 3, Quận 5, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:44,,
127602474,VinFast VF3 2025,,,,40000000,,,,,,,,,"Phường Hưng Phú, Quận Cái Răng, Cần Thơ",Đăng 1 ngày trước,2025-09-10 13:39:45,,
127602384,Xã tồn Xforce ultimate 2025 Vàng Đen,,,,610000000,,,,,,,,,"Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:46,,
126526834,Yaris G 2017 đẹp xuất sắc đi đúng 70.000km,,,,400000000,,,,,,,,,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 2 tháng trước,2025-09-10 13:39:46,,
126598106,Connect Auto bán Xpander 1.5 AT Premium 2022,,,,525000000,,,,,,,,,"Phường Tây Sơn, Thành phố Pleiku, Gia Lai",Đăng 2 tháng trước,2025-09-10 13:39:47,,
127582555,Mercedes GLC300 4MATIC 2019 Bao Check Test,,,,998000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:47,,
126643474,GIÁ XE 275 TRIỆU – NHẬN XE CHỈ VỚI 69 TRIỆU,,,,275000000,,,,,,,,,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:39:48,,
126855250,Connect Auto bán Kia Sonet Luxury 1.5 AT 2022,,,,505000000,,,,,,,,,"Phường Tây Sơn, Thành phố Pleiku, Gia Lai",Đăng 1 ngày trước,2025-09-10 13:39:49,,
127602191,Volkswagen Teramont Model 2023 nhập Mỹ - 40000 km,,,,1539000000,,,,,,,,,"Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:49,,
127261349,VF8 GF Plus 2022 Mua Pin sdi -70tr sang tên ngay,,,,795000000,,,,,,,,,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 18 ngày trước,2025-09-10 13:39:50,,
127601874,Connect Auto chào bán BMW 325i 2011,,,,300000000,,,,,,,,,"Phường Tây Sơn, Thành phố Pleiku, Gia Lai",Đăng 1 ngày trước,2025-09-10 13:39:50,,
124721207,Toyota Vios 2022 G 1.5 CVT,,,,460000000,,,,,,,,,"Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",Đăng 1 ngày trước,2025-09-10 13:39:51,,
127194821,Toyota Veloz CVT,,,,522000000,,,,,,,,,"Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:52,,
127495737,"Toyota Innova 2024 E 2.0 MT-24 ngàn km, 1 chủ",,,,710000000,,,,,,,,,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 6 ngày trước,2025-09-10 13:39:53,,
127074493,VINFAST VF5 2025- XE MỚI- GIAO XE TOÀN QUỐC,,,,468000000,,,,,,,,,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:53,,
127021609,SYM 2008 - 12345 km,,,,46000000,,,,,,,,,"Xã Vĩnh Phương, Thành phố Nha Trang, Khánh Hòa",Đăng 1 tháng trước,2025-09-10 13:39:54,,
127138942,Kia K3 2022 2.0 Premium - Xe gia đình,,,,579000000,,,,,,,,,"Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 23 ngày trước,2025-09-10 13:39:55,,
127601173,Kia Carnival 2022 2.2D Signature odo 34.000 Km,,,,1245000000,,,,,,,,,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:55,,
127278222,Toyota Innova 2021 2.0G - 38398 km,,,,705000000,,,,,,,,,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 17 ngày trước,2025-09-10 13:39:56,,
125642352,✅ ATTRAGE 2025 - 100%THUẾ+ TẶNG BH+FULL PHỤ KIỆN✅,,,,334000000,,,,,,,,,"Phường 8, Quận 11, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:57,,
127535159,Cho thuê xe Toyota Fortuner cuối 2017 – có tài x,,,,10000000,,,,,,,,,"Phường 1, Quận 3, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-09-10 13:39:57,,
123329043,🔴GIẢM NGAY 50.000.000 + TẶNG PHỤ KIỆN,,,,1170000000,,,,,,,,,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 ngày trước,2025-09-10 13:39:57,,
